"Adduct","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","tags","UniqueFileSources"
,"0","5563","-1",,,,"G1,G2","2.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5563&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5563","4","599.631",,"599.631","0.0","576.7965","false","5563",,,,"36078.5",,"NIST1950_Iterative_RPP_20210405_03.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML"
,"0","7374","3",,,,"G1,G2,G4","4.0","2.0","0.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7374&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7374","7","828.488",,"828.488","0.0","455.2242857142857","false","7374",,,,"73459.0",,"NIST1950_Iterative_RPP_20210405_06.mzML|GD_013_pmd6_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|GD_015_camera1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","7811","6",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7811&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7811","2","891.658",,"891.658","0.0","755.5235","false","7811",,,,"3911.05",,"NIST1950_Iterative_RPP_20210405_03.mzML"
,"0","1258","-1",,,,"G2,G3","0.0","1.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1258&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1258","3","285.102",,"285.102","0.0","378.3206666666667","false","1258",,,,"22380.1",,"GD_010_pmd3_RPP_RRHD_B1.mzML|GD_024_ramclustr2_RPP_RRHD_B1.mzML"
,"0","7393","1",,,,"G1,G2","2.0","4.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7393&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7393","6","832.501",,"832.501","0.0","723.1266666666667","false","7393",,,,"258271.0",,"GD_008_pmd1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
"M+H","0","6917","-1","Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14","Isolated","Data deposited by mjmeehan","G2,G4","0.0","4.0","0.0","2.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003137019","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6917&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,42H,6-7,12-13,18-19,24-41H2,1-5H3/b10-8-,11-9-,16-14-,17-15-,22-20-,23-21-/t42-/m1/s1","qTof","ESI","Positive","3","1.9619799999999998","0.779775","2520.07","6917","6","776.578","Data from Gabriel Haddad","776.578","0.0","685.9436666666667","false","6917","9","CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC","CCMSLIB00003137019","83563.3","nan","GD_017_camera3_RPP_RRHD_B1.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","7971","3",,,,"G1","4.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7971&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7971","4","910.857",,"910.857","0.0","698.26475","false","7971",,,,"11520.0",,"NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","4205","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4205&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4205","2","473.347",,"473.347","0.0","806.702","false","4205",,,,"4135.82",,"NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","408","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=408&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"408","2","199.132",,"199.132","0.0","187.853","false","408",,,,"2772.42",,"NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","1202","38",,,,"G2","0.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1202&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1202","3","281.631",,"281.631","0.0","445.3763333333333","false","1202",,,,"85534.9",,"GD_011_pmd4_RPP_RRHD_B1.mzML"
"M+H","0","6211","1","SM(d18:2/14:0); [M+H]+ C37H74N2O6P1","Commercial","Thomas Metz","G1,G2,G3,G4","2.0","3.0","6.0","2.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003101669","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6211&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","HCD; Velos","LC-ESI","Positive","1","1.0059799999999999","0.964333","1495.84","6211","13","673.527","Thomas Metz","673.527","0.0","623.7652307692308","false","6211","14","nan","CCMSLIB00003101669","1118570.0","nan","GD_019_camera5_RPP_RRHD_B1.mzML|GD_012_pmd5_RPP_RRHD_B1.mzML|GD_025_ramclustr3_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","77","17",,,,"G1,G3,G4","13.0","0.0","15.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=77&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"77","29","126.073",,"126.073","0.0","442.7355862068965","false","77",,,,"269461.0",,"GD_023_ramclustr1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|GD_024_ramclustr2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|GD_025_ramclustr3_RPP_RRHD_B1.mzML|GD_016_camera2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_08.mzML"
,"0","529","17",,,,"G2","0.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=529&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"529","3","218.139",,"218.139","0.0","33.85433333333334","false","529",,,,"22171.4",,"GD_013_pmd6_RPP_RRHD_B1.mzML"
,"0","1633","-1",,,,"G1","17.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1633&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1633","17","307.109",,"307.109","0.0","377.42335294117646","false","1633",,,,"138230.0",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","6826","-1",,,,"G1,G4","2.0","0.0","0.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6826&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6826","3","764.026",,"764.026","0.0","699.069","false","6826",,,,"31168.7",,"NIST1950_Iterative_RPP_20210405_03.mzML|GD_022_camera8_RPP_RRHD_B1.mzML"
,"0","600","-1",,,,"G3,G4","0.0","0.0","5.0","4.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=600&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"600","9","223.148",,"223.148","0.0","114.37433333333334","false","600",,,,"34757.9",,"GD_023_ramclustr1_RPP_RRHD_B1.mzML|GD_017_camera3_RPP_RRHD_B1.mzML"
"M+H","0","6487","1","SM(d18:1/17:0); [M+H]+ C40H82N2O6P1","Commercial","Thomas Metz","G1,G2,G3","7.0","16.0","13.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003119428","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6487&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","HCD; Velos","LC-ESI","Positive","1","0.21698","0.9349629999999999","302.798","6487","36","716.366","Thomas Metz","716.366","0.0","674.4370833333334","false","6487","8","nan","CCMSLIB00003119428","774342.0","nan","NIST1950_Iterative_RPP_20210405_02.mzML|GD_012_pmd5_RPP_RRHD_B1.mzML|GD_009_pmd2_RPP_RRHD_B1.mzML|GD_025_ramclustr3_RPP_RRHD_B1.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|GD_010_pmd3_RPP_RRHD_B1.mzML"
,"0","4239","-1",,,,"G1,G2","2.0","1.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4239&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4239","3","480.098",,"480.098","0.0","616.2443333333333","false","4239",,,,"22470.6",,"NIST1950_Iterative_RPP_20210405_04.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","4436","-1",,,,"G3,G4","0.0","0.0","2.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4436&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4436","4","496.545",,"496.545","0.0","844.66825","false","4436",,,,"34903.0",,"GD_026_ramclustr4_RPP_RRHD_B1.mzML|GD_019_camera5_RPP_RRHD_B1.mzML"
,"0","3019","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3019&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3019","2","384.277",,"384.277","0.0","328.16200000000003","false","3019",,,,"4015.39",,"NIST1950_Iterative_RPP_20210405_06.mzML"
,"0","1246","101",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1246&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=101&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1246","2","285.008",,"285.008","0.0","189.327","false","1246",,,,"12174.5",,"NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","8108","3",,,,"G1,G2","1.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=8108&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"8108","4","949.625",,"949.625","0.0","492.37575","false","8108",,,,"44901.7",,"GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","3803","-1",,,,"G3","0.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3803&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3803","2","441.298",,"441.298","0.0","650.511","false","3803",,,,"81372.7",,"GD_026_ramclustr4_RPP_RRHD_B1.mzML"
,"0","3379","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3379&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3379","2","411.198",,"411.198","0.0","393.363","false","3379",,,,"4109.37",,"NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","5464","14",,,,"G1,G3,G4","15.0","0.0","6.0","8.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5464&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5464","29","594.615",,"594.615","0.0","672.8341034482759","false","5464",,,,"204169.0",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_021_camera7_RPP_RRHD_B1.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML|GD_015_camera1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","3754","16",,,,"G2,G3","0.0","1.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3754&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3754","3","436.613",,"436.613","0.0","617.0423333333333","false","3754",,,,"35594.6",,"GD_023_ramclustr1_RPP_RRHD_B1.mzML|GD_008_pmd1_RPP_RRHD_B1.mzML"
"M+H","0","1415","-1","Spectral Match to Ethylenediaminetetraacetic acid from NIST14","Isolated","Data deposited by eriche","G1","5.0","0.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003135454","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1415&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","Q-TOF","ESI","Positive","3","0.00302124","0.8967959999999999","10.308","1415","5","293.1","Data from Piel, Dittmann","293.1","0.0","88.75919999999999","false","1415","6","nan","CCMSLIB00003135454","16169.5","nan","NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","2046","50",,,,"G1,G2,G4","2.0","2.0","0.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2046&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"2046","5","332.206",,"332.206","0.0","247.5668","false","2046",,,,"34945.2",,"NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML|GD_020_camera6_RPP_RRHD_B1.mzML"
,"0","3550","90",,,,"G1,G2","1.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3550&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=90&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3550","4","421.327",,"421.327","0.0","594.41425","false","3550",,,,"49655.2",,"GD_014_pmd7_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","722","2",,,,"G1","58.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=722&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"722","58","239.492",,"239.492","0.0","389.6982931034483","false","722",,,,"870899.0",,"NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","329","-1",,,,"G4","0.0","0.0","0.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=329&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"329","2","188.573",,"188.573","0.0","67.0465","false","329",,,,"3376.31",,"GD_017_camera3_RPP_RRHD_B1.mzML|GD_019_camera5_RPP_RRHD_B1.mzML"
,"0","7766","-1",,,,"G2","0.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7766&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7766","3","885.547",,"885.547","0.0","729.2603333333334","false","7766",,,,"27170.8",,"GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","284","-1",,,,"G1","5.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=284&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"284","5","174.136",,"174.136","0.0","44.2744","false","284",,,,"12829.7",,"NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","1870","32",,,,"G2,G3","0.0","8.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1870&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1870","10","321.217",,"321.217","0.0","515.237","false","1870",,,,"156950.0",,"GD_024_ramclustr2_RPP_RRHD_B1.mzML|GD_013_pmd6_RPP_RRHD_B1.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML"
"[M+H]+","0","382","-1","Massbank:PB003781 Caffeine|1,3,7-trimethylpurine-2,6-dione","Isolated","Massbank","G1,G2,G3","2.0","12.0","4.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000222176","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=382&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3","LC-ESI-QQ","ESI","Positive","3","0.0","0.924434","0.0","382","18","195.088","Putative Massbank Match","195.088","0.0","70.63822222222223","false","382","6","CN1C=NC2=C1C(=O)N(C(=O)N2C)C","CCMSLIB00000222176","591709.0","nan","GD_010_pmd3_RPP_RRHD_B1.mzML|GD_023_ramclustr1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
"[M+H]+","0","1575","28","Massbank:EA281704 Cocaine| (1S,3S,4R,5R)-3-benzoyloxy-8-methyl-8-azabicyclo[3.2.1]octane-4-carboxylic acid methyl ester","Isolated","Massbank","G1,G2","2.0","10.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000211401","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1575&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","1S/C17H21NO4/c1-18-12-8-9-13(18)15(17(20)21-2)14(10-12)22-16(19)11-6-4-3-5-7-11/h3-7,12-15H,8-10H2,1-2H3/t12-,13+,14-,15+/m0/s1","LC-ESI-ITFT","ESI","Positive","3","0.0","0.964667","0.0","1575","12","304.154","Putative Massbank Match","304.154","0.0","153.98983333333334","false","1575","7","CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC","CCMSLIB00000211401","107997.0","nan","GD_009_pmd2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","4669","-1",,,,"G1,G2","2.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4669&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4669","5","521.42",,"521.42","0.0","579.1078","false","4669",,,,"130067.0",,"GD_011_pmd4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","2856","106",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2856&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"2856","2","373.251",,"373.251","0.0","348.9565","false","2856",,,,"7962.73",,"NIST1950_Iterative_RPP_20210405_02.mzML"
